path	category	ownership	lines	bytes	sha256
backend/internal/service/group_test.go	backend-go	maintained	149	4212	f75b38789ccc21ff5594085cbb803134681d767f433717152365e382f4656e31
backend/internal/service/header_util.go	backend-go	maintained	179	6130	397215b5d1062c430171e1f32a72ab85b77955466448fa1b5c2748020dcbc724
backend/internal/service/http_upstream_port.go	backend-go	maintained	24	920	b4cf2e060bbc1fcd5240714d9c186ed1f3fde9b8d2676d9a9694693d7d209743
backend/internal/service/http_upstream_profile.go	backend-go	maintained	43	1244	781e0b262d17e472982c2eedf97bfd8b9e79185d9b79685c893a7085ef9f03a2
backend/internal/service/http_upstream_profile_test.go	backend-go	maintained	28	893	e22ed264fbbe4ef38dfb6c8019c18072398e14579030845f6fe0051c10c28416
backend/internal/service/idempotency.go	backend-go	maintained	471	17298	20e1f4383df1aa03d436935d51635009deac690b848a4c43f1171e8edfb14512
backend/internal/service/idempotency_cleanup_service.go	backend-go	maintained	91	2219	c72e4d27ccc181c7b8cbe82cd9715540ed754e09704d26355ca85a572e556e0d
backend/internal/service/idempotency_cleanup_service_test.go	backend-go	maintained	69	2000	a803e637cfb6121eb531a294692d0d18ea33a2a036a132d64f1c239bd5f76fc9
backend/internal/service/idempotency_observability.go	backend-go	maintained	171	6355	20b00a7405023b2680fad5601815dae88927574e42c89a72fcdbd2adf2bbd99a
backend/internal/service/idempotency_test.go	backend-go	maintained	805	26733	3585205c08b9bcbff39550bb0bf745abc18671ba5f80538c853c951eda25c399
backend/internal/service/identity_service.go	backend-go	maintained	442	15573	bf50d2b0d88a7b32f057a5ae017ef336967e686a3050c816c9a11fb38b8ddb56
backend/internal/service/identity_service_order_test.go	backend-go	maintained	82	2952	cc85e81f47a102a393511a32b5228de5291a59a481be17bed51271660f747c50
backend/internal/service/image_billing_multiplier.go	backend-go	maintained	11	329	3c7063c2120ab6a5e9703966ab461e9916f6b432cdd122ba05d718b39116e473
backend/internal/service/image_billing_size.go	backend-go	maintained	260	6247	2693f534e03dae4f7b96db235ce5c53168c2a7ef4b2db06e76df2658005086af
backend/internal/service/image_billing_size_test.go	backend-go	maintained	110	3180	b0db7066692aa20eba95df5c4521990b273a01de8d489b478abb823ca03994c0
backend/internal/service/image_generation_intent.go	backend-go	maintained	238	6843	a56ca8859f4481e99e02d4371235e4a77e4c5846f4ae0a7ebc6eedfd8e3a48e1
backend/internal/service/image_generation_intent_test.go	backend-go	maintained	218	8221	8a066d66e53fd7c4beb67b96e3a88d7c036bc31db480c85d6f9dcecfe5989362
backend/internal/service/image_output_accounting.go	backend-go	maintained	204	5008	2c81a808c8c33bd10f400fa27051442fa5c015fa88aaca3ee839f71aa9ff1b06
backend/internal/service/internal500_counter.go	backend-go	maintained	11	446	a312adc7ad1bb9ce82e973c76119bf4031ec4f2fc1f9a63a614d8b7ed84c4a44
backend/internal/service/lightbridge_connect_service.go	backend-go	maintained	334	9741	c1a195a73e5b8f265eb3f29aae5f2542cd0bf48e95eb4a5f1478148fdaabc3c2
backend/internal/service/lightbridge_connect_sync_service.go	backend-go	maintained	209	5587	60485eb75260f55af15b0d9e6e6890909bb11a936566925689cc0701f359be66
backend/internal/service/metadata_userid.go	backend-go	maintained	104	3024	a2aa593b96ed5de447bdbee3eab7f78e3d96831db0bd4fe842e1c1fa1a42363a
backend/internal/service/metadata_userid_test.go	backend-go	maintained	183	8130	7c3a9ff5678b1be65dfccaf6571cb778916a0879522165a2bb8c924e74e0cbef
backend/internal/service/model_catalog.go	backend-go	maintained	671	20466	7c1381bef453a630c34334db2a38764dfd72bd0ed8e77f7bf7ef0ed221db3912
backend/internal/service/model_not_found_error.go	backend-go	maintained	44	1167	54d4bb65b42a2097aa3e5c4809445849781ee40e4fb986ae0e229af30b1d60a4
backend/internal/service/model_not_found_error_test.go	backend-go	maintained	66	1807	2b894eaa21c6dde08d309e2921ab180b25e3d539a76c1b5364401328c1df9194
backend/internal/service/model_pricing_resolver.go	backend-go	maintained	253	8324	22fc74afd98d72def95a1db5e2aa6944b6bcd7f5b29f16ce8c02104bb2d4cf7f
backend/internal/service/model_pricing_resolver_test.go	backend-go	maintained	663	22960	a49bb78e195d4892e816b3b6b6afcbb7487cd3fb05ce7134d021add06795d572
backend/internal/service/model_rate_limit.go	backend-go	maintained	161	4730	606489509c6678f6f5f5cf4e669e1ad65d0f3b4a7d1067f1480fe7252cc85dd5
backend/internal/service/model_rate_limit_test.go	backend-go	maintained	391	9890	df895c29fe304fcb42895302720824c41a09ec74fab4c2edaf8282ca7d4b66c3
backend/internal/service/module_providers.go	backend-go	maintained	59	2067	c20c7885c8dcd75e9268730bba04e23d741fb46bd5280f71874ff95ecb031c75
backend/internal/service/module_service.go	backend-go	maintained	1270	45603	99dc8030c313684be925db9cb6c257821ab7e3e205f25c37c725732e5b78fa39
backend/internal/service/module_service_test.go	backend-go	maintained	417	13712	c31706c75de73711c70eb04c4abcfbf07d610e2a18891e2f019c50940d45e4c1
backend/internal/service/notification_email_service.go	backend-go	maintained	1347	53558	ade9968f99b16a6616232798e8784559ed83c184ccad41bb1e02175d888cf6fa
backend/internal/service/notification_email_service_test.go	backend-go	maintained	571	19645	8a1d18dd14cf42d657ef51ba99f666c75656707e5c82922c223bd896896d40f0
backend/internal/service/notify_email_entry.go	backend-go	maintained	81	2440	b66117e27e6d7fef58ff17c415e5a270420d77d36be87bbc41ecde11f185de2d
backend/internal/service/notify_email_entry_test.go	backend-go	maintained	156	4912	6e5ee748ec4478fddb969cfe001e72c3b87112b2f1facf6bf0718fdb69db6bf9
backend/internal/service/oauth_refresh_api.go	backend-go	maintained	205	6574	a30564ce9a66e515f2a17e0493feb29c9db569b60b4fdbb07c56f69dcd68772c
backend/internal/service/oauth_refresh_api_test.go	backend-go	maintained	619	20563	268f66e9f45268fd84d268666bcc2082680fc0a5b97fa11be03e4e1ca7483aca
backend/internal/service/openai_403_counter.go	backend-go	maintained	11	435	dd4f692e1ec014d5799b1c474078782c21a9109f672efc25a5c77d2e9c227286
backend/internal/service/openai_account_runtime_block_fastpath.go	backend-go	maintained	175	5413	2ccbe67a3460e6aa890ecf81fa8e6d0e1e869c57373fd87f225e1b39374e09f8
backend/internal/service/openai_account_runtime_block_fastpath_test.go	backend-go	maintained	132	5002	9a4459c0223f058c82cda338b940870c48cd02a21fab10a125f6478eae31d341
backend/internal/service/openai_account_scheduler.go	backend-go	maintained	1658	54950	1f5d67833e97f9a66697373ba56e87bceccc58b451140800f96c44ce36fd301c
backend/internal/service/openai_account_scheduler_benchmark_test.go	backend-go	maintained	83	2049	90b503a2ea7756ebe30c89c4b100b36990c7509bf06e226b8ea4ffde5de48b56
backend/internal/service/openai_account_scheduler_compact_test.go	backend-go	maintained	195	6302	839b7ad23549a6281865adc349a8ababe8e7b0a612d3aa3e0298eac405d9cb95
backend/internal/service/openai_account_scheduler_test.go	backend-go	maintained	2507	84332	d8b50eb79cb1ee960c2ed934f57c63089984bdb914b0beb94b61abc51308f31a
backend/internal/service/openai_account_scheduler_ws_snapshot_test.go	backend-go	maintained	64	1922	3664a5f8cf8c748a96e89d11bca650d2ed8aa0dd1ea143e4125732913bda2fe1
backend/internal/service/openai_apikey_responses_probe.go	backend-go	maintained	154	6019	393f697841d225c08426fe2240477dd0f2d0da0d247b98ed799820cbc78e1184
backend/internal/service/openai_channel_restriction_test.go	backend-go	maintained	140	4116	a61c4e70d81b4051ae50f40121e09edfe391e1a19b1924d66db20897c24bdb49
backend/internal/service/openai_client_restriction_detector.go	backend-go	maintained	110	4250	6921b5564df1c89a796111440c9f03a93fa059b82bbc6353f0ea648fcd3e6c2f
backend/internal/service/openai_client_restriction_detector_test.go	backend-go	maintained	261	9284	2af52604fa951a17400dc0279c96ade23c917ccc93e7cf56d31129bd927e59bc
backend/internal/service/openai_client_transport.go	backend-go	maintained	71	2003	ba2bcad9eafb7b10b124a10860e0eae4b3035a0151240a287d069e6d4cc287f2
backend/internal/service/openai_client_transport_test.go	backend-go	maintained	107	2953	8ae588df8c8392cb9e5f34d3ace16cb37417570611e6e528dc5a95978b6fede0
backend/internal/service/openai_codex_instructions_template.go	backend-go	maintained	55	1289	5b92c2d813421e9c3148458ab57c4f819a3e54d7017e0303f4e7f16217c2e185
backend/internal/service/openai_codex_transform.go	backend-go	maintained	1275	33748	5fddd8662fc9eed24d769dbf488aa597d6953b315272d3599ad6331ba8c364bb
backend/internal/service/openai_codex_transform_test.go	backend-go	maintained	1250	37240	b07c65ba04efe7b27f0def92f9efe9c6772ffd830b4ee8541a1676b3882150e2
backend/internal/service/openai_compact_model_mapping_test.go	backend-go	maintained	135	5296	a8ae234db50860fc2ba738912852715d13c7630a4da0c691e177ee518769488a
backend/internal/service/openai_compact_probe.go	backend-go	maintained	120	3241	9c0998f3df0cc992ff0f5627825cb353078e9c339a257b2b7440f5190f6d1bf7
backend/internal/service/openai_compact_probe_test.go	backend-go	maintained	122	5095	a6e22f37777c86e9cb975746f1dd9a587b3f87930fce22d9a380187ccde62c8e
backend/internal/service/openai_compat_model.go	backend-go	maintained	103	2317	a54b69fa7f145bd7b4c9cc14fdf7c2e1f8c5bf6252cb8a48cdea356d0ab536c3
backend/internal/service/openai_compat_model_test.go	backend-go	maintained	1744	78157	942fc68f892c7c371ebfe46e2fa37a482234b35b310010be1406802e98abcbb2
backend/internal/service/openai_compat_prompt_cache_key.go	backend-go	maintained	181	5476	75d234b5bb954caf2a25a7d8daca971e8705ead8e768f5e4d6ef107a1f4eb999
backend/internal/service/openai_compat_prompt_cache_key_test.go	backend-go	maintained	137	4931	c3d9bb6d873df49455d3c1d9c0c502ce92422e517eaaad974e9a660b7b97dfc9
backend/internal/service/openai_content_session_seed.go	backend-go	maintained	107	3285	9cdb116f092b360cd2efc94f5ee4c4f4f96ca84a62177a2882858d41ffdaa672
backend/internal/service/openai_content_session_seed_test.go	backend-go	maintained	218	7804	d99404280e3b5c464bd528ba219553a9c1d9f31a48dd23eadb88bab397c2c0b5
backend/internal/service/openai_cursor_warmup_pipeline_test.go	backend-go	maintained	199	8140	3b92ba1f2f4706edc917a9632c5d7762975000be50703b7a00ed2017e98949db
backend/internal/service/openai_embeddings.go	backend-go	maintained	243	7945	c000b436aef4bf36d598d7ddb6423b5926811a7b0cfb2b3e3e39f312572adc6b
backend/internal/service/openai_embeddings_test.go	backend-go	maintained	106	3548	23405dc84a394da140a8819babed272fe3dcca2a9ff8a323f0584a4a2096809a
backend/internal/service/openai_endpoint_url.go	backend-go	maintained	72	1793	649658c318138676a9dc0a3c0b9739c29503c74a0406b96eaedd50e31b824c21
backend/internal/service/openai_fast_policy_test.go	backend-go	maintained	306	12453	0edc7f3998b568d05c5adc288d03889d807c194e99df352503555b911f6c1645
backend/internal/service/openai_fast_policy_ws_test.go	backend-go	maintained	1086	52132	03717ca696bc4e3b9902ed682f18c3f1010dc79d50282ddb3df787a28abcf945
backend/internal/service/openai_gateway_403_reset_test.go	backend-go	maintained	48	1524	2206360395ee83196cdd0d00339b8957843c5100c10d6fc0f9d8178ff38ab2ad
backend/internal/service/openai_gateway_billing.go	backend-go	maintained	453	15411	5dc587ffa9a1e413480c7af3453fe8b527781ff1b2aa5d000a9337da7e8d354f
backend/internal/service/openai_gateway_chat_completions.go	backend-go	maintained	864	30153	201fc8fcf3bee2f1f2179d94dc9f43681d7ab0be119561ddb7a3cf09230286c3
backend/internal/service/openai_gateway_chat_completions_raw.go	backend-go	maintained	492	17410	1422b49544792b958e5ce55152aa89ec9111292e52c2ffce5dce7ba1d2a22b69
backend/internal/service/openai_gateway_chat_completions_raw_test.go	backend-go	maintained	565	24177	73e5e6bb30cd41ebc62011a8fe3862c2b5842c3ded36cf3e9a00d3228545adfe
backend/internal/service/openai_gateway_chat_completions_test.go	backend-go	maintained	639	25532	1753e9cab483eca931071bd54929596f3c1654c6a0619165c497706e54f90b36
backend/internal/service/openai_gateway_compact.go	backend-go	maintained	256	6506	b7a2fc60a01f9b6986459c989bb78ca703ecbe54ee482a457d70ed17a5a9beb8
backend/internal/service/openai_gateway_diagnostics.go	backend-go	maintained	268	8045	97b926c544f8dcaa44380908ec19b52eeed3bffd7e84f6765fe5847efae20552
backend/internal/service/openai_gateway_forward.go	backend-go	maintained	942	33305	8bac6202ed08a04f1f2e8aeaaf352f23b21b172d0c34c88b8fd56d19d4c7964b
backend/internal/service/openai_gateway_grok.go	backend-go	maintained	345	11801	e4c93fb935463c172c206c364a36df339746eb2bfa91327bc09ef9341a71c160
backend/internal/service/openai_gateway_grok_compat.go	backend-go	maintained	147	4916	a015782825b528c1537464b8b54261b24b71e16365f0223c8b16e0a7fe1ab2ec
backend/internal/service/openai_gateway_grok_router_test.go	backend-go	maintained	176	8197	dfc58317a223f03b69916a261b5ee5123b3361ead6e9c124cb82bcf8f4c41ffc
backend/internal/service/openai_gateway_grok_test.go	backend-go	maintained	196	9305	7782cb888a73057f26ff91f8894428c27d8a2984a5a04f9a159cf6719ab53f22
backend/internal/service/openai_gateway_messages.go	backend-go	maintained	1026	35194	90623da2b4201cb3eaa3ad6b3ac78f0c60c6301dadec775a7253c1de400de0ce
backend/internal/service/openai_gateway_passthrough.go	backend-go	maintained	1027	34513	5ff7e0259a601d4632676fb20117546a971c52d9f6898ba18698bcc8ac2b971e
backend/internal/service/openai_gateway_quota.go	backend-go	maintained	199	5755	90866aae40e9adb16cb7cb4833d7109e7751ee441518aea15ec28ecd01275938
backend/internal/service/openai_gateway_record_usage_test.go	backend-go	maintained	1780	62423	005ec7de4f1b4aeed651e478abd59d6bd981241cf4b79893b7922f8382bb086b
backend/internal/service/openai_gateway_request_policy.go	backend-go	maintained	713	23639	d277a437096e0eae79315cd1b0ae1856ba84bcde7c121f41625ac9d9ec7fa2d5
backend/internal/service/openai_gateway_responses_chat_fallback.go	backend-go	maintained	432	13658	92d769cad0aa8f26b23f857d50615c657dfd4dbd6978ee78ad057d8425e58300
backend/internal/service/openai_gateway_responses_chat_fallback_test.go	backend-go	maintained	326	15820	1be9bcaed4e51b0681c69b672848739a79d02e2ab40f93bfdcdc1b68d94e2319
backend/internal/service/openai_gateway_scheduler.go	backend-go	maintained	1249	45054	008e0b606e51e43997a0d69507ab686193a7d27ddb5d772f48aa2c8c4f1d57c5
backend/internal/service/openai_gateway_service.go	backend-go	maintained	536	20646	f640ed0136fb9c225d0b8e833933fea9f4de9f180aaf0d560b2805eb4c02c29d
backend/internal/service/openai_gateway_service_codex_cli_only_test.go	backend-go	maintained	396	15542	69d2d7f0691382d5ac8f22dbbc23acfb1001a79c3baad2e50dc7a14f94c4a434
backend/internal/service/openai_gateway_service_codex_snapshot_test.go	backend-go	maintained	192	6036	dd531e0601f81aef99ced8062443ee62933c1e008c297959677ee566377b2267
backend/internal/service/openai_gateway_service_hotpath_test.go	backend-go	maintained	200	5234	9fabaa624f772a191cf840bc654a45f6696ec833f511e381ddb0d11f25f62814
backend/internal/service/openai_gateway_service_session_isolation_test.go	backend-go	maintained	50	1561	4e6678ada471a194242110a19a40ff436271053db00ad5b2dc249cbe9575b75f
backend/internal/service/openai_gateway_service_test.go	backend-go	maintained	2453	84020	1e1035eb7d3257656f08c621542ca32b67ed7319af92089718a595cad189a992
backend/internal/service/openai_gateway_service_tool_correction_test.go	backend-go	maintained	133	3562	3936b7442b9622ba4feb9c8930421d9842dbd3330715c733e8052553dc060696
backend/internal/service/openai_gateway_session.go	backend-go	maintained	123	3853	20c5957050db9491a255ce07a1ea283b8659ca680f9d7d26c2257b8764011304
backend/internal/service/openai_gateway_stream.go	backend-go	maintained	933	31216	eff984855ce8deb80daaa26f37fe53160276bbe36db43e86702b79ad04d9c089
backend/internal/service/openai_gateway_upstream.go	backend-go	maintained	436	14977	3d21ececc036f2ec054479feadf8bf908d27593643e8c543e44f6f38bc321ed6
backend/internal/service/openai_gateway_ws.go	backend-go	maintained	392	11158	2e6dc979c30251387a5b4a1e092ae326122efbff43218cd6c600a3b5de305f80
backend/internal/service/openai_image_generation_controls_test.go	backend-go	maintained	405	15093	a2bbfa86ff404cfcc251005e5bfc0124377240fbbe8a2dbc685cd4d6c33df78f
backend/internal/service/openai_images.go	backend-go	maintained	1613	46981	4adcce141f3e475d170259fb26c8c39526f22e8d7ce85a685843a9c31e963dd3
backend/internal/service/openai_images_responses.go	backend-go	maintained	1255	40921	f4438b31a2c928b677785d2a56285931aebbc33e0717ba448d36e42932c51ab1
backend/internal/service/openai_images_test.go	backend-go	maintained	1527	61925	78f529410a1b8b1875bc2bf7685c360e76b7669fe8c94ee5ca5203b156220f35
backend/internal/service/openai_json_optimization_benchmark_test.go	backend-go	maintained	357	9365	051b5a2b06d901e23d3389cf1dfeb6dbb49b4e3f27e5b8142052541c113c284d
backend/internal/service/openai_messages_bridge.go	backend-go	maintained	57	1482	5e4e2f98a46ba1d6b7cc4581fda17a781b41a852d27745910512ae19accc8818
backend/internal/service/openai_messages_continuation.go	backend-go	maintained	331	9552	6336d740962407ba49a27d368a3965c676aea379c0257ad966bc892324b1df6e
backend/internal/service/openai_messages_digest_session.go	backend-go	maintained	135	3896	e32ef635c243fa0df7cb667f21665f7e43beb8d2586a7ebccf0124adc910952e
backend/internal/service/openai_messages_dispatch.go	backend-go	maintained	100	3046	92ff2f15cd1d351df9fd1c154838dd354dca8bbca600a7c9d493479e23d85822
backend/internal/service/openai_messages_dispatch_test.go	backend-go	maintained	27	837	3aaaf3429105b0532a983f7a2a474186a3fcfe2af91bf6ac5246f34e220810d4
backend/internal/service/openai_messages_replay_guard.go	backend-go	maintained	90	2179	ee9ba5430a97b27e74e2442c4a98c9e110b9595bc223ae5bbfe7b222b7d780d3
backend/internal/service/openai_messages_replay_guard_test.go	backend-go	maintained	58	2052	120717445dbcaffd472da752f4a526124601bbd3d6b6ebd742ed9952f5fdde57
backend/internal/service/openai_messages_todo_guard.go	backend-go	maintained	121	3237	4f6af57ed9f315883a2d20440142726e91f4bec4e5759bbbd53b9108824e5873
backend/internal/service/openai_model_alias.go	backend-go	maintained	139	3799	a3e61f7b65f2c1d362835467de9bc968f89eb462c479cf087ad1de670576b89d
backend/internal/service/openai_model_mapping.go	backend-go	maintained	40	1407	9c62c3ada052e2935683ab2f3a6afe258cb79b696962ba7130bcc6f9fcc43104
backend/internal/service/openai_model_mapping_test.go	backend-go	maintained	305	8334	40d9401b8fdb9c24259f7066ffd61ce3ed54fefa99f7929ca959ed16199ba234
